START PCMV Test
FW>
Return to idle mode
W:fua=0,lba=(0x001389e0,0x8)
W:fua=0,lba=(0x014bbe18,0x8)
R:fua=0,lba=(0x00a71c82,0x8)
R:fua=0,lba=(0x0091093a,0x3b)
R:fua=0,lba=(0x009c0a32,0x40)
R:fua=0,lba=(0x0022d7aa,0x34)
R:fua=0,lba=(0x0022d76a,0x38)
R:fua=0,lba=(0x00156118,0x40)
R:fua=0,lba=(0x00155620,0x40)
W:fua=0,lba=(0x014bbe20,0x10)
R:fua=0,lba=(0x00154ee0,0x40)
R:fua=0,lba=(0x00154de0,0x40)
R:fua=0,lba=(0x00154fe0,0x40)
R:fua=0,lba=(0x00155260,0x40)
W:fua=0,lba=(0x014bbe30,0x8)
W:fua=0,lba=(0x014bbe38,0x8)
W:fua=0,lba=(0x014bbe40,0x10)
R:fua=0,lba=(0x00a90b3a,0x40)
R:fua=0,lba=(0x00a90fea,0x40)
W:fua=0,lba=(0x014bbe50,0x8)
W:fua=0,lba=(0x014bbe58,0x20)
W:fua=0,lba=(0x014bbe78,0xe0)
W:fua=0,lba=(0x014bbf58,0x8)
W:fua=0,lba=(0x014bbf60,0x10)
W:fua=0,lba=(0x014bbf70,0x10)
R:fua=0,lba=(0x001568e0,0x40)
R:fua=0,lba=(0x00155960,0x40)
W:fua=0,lba=(0x014bbf80,0x98)
W:fua=0,lba=(0x014bc018,0x8)
W:fua=0,lba=(0x014bc020,0x8)
R:fua=0,lba=(0x00a90c22,0x40)
W:fua=0,lba=(0x006f12f0,0x8)
R:fua=0,lba=(0x009c0eca,0x40)
R:fua=0,lba=(0x00a90e32,0x40)
R:fua=0,lba=(0x00a90a82,0x38)
R:fua=0,lba=(0x00a90ef2,0x40)
R:fua=0,lba=(0x00a91312,0x40)
R:fua=0,lba=(0x00a90be2,0x40)
R:fua=0,lba=(0x00a90a3a,0x40)
R:fua=0,lba=(0x00a90bb2,0x30)
#:fua=1,lba=(0x00000000,0x0)
#:fua=1,lba=(0x00000000,0x0)
#:fua=1,lba=(0x00000000,0x0)
R:fua=0,lba=(0x009c0fea,0x30)
R:fua=0,lba=(0x009c078a,0x20)
R:fua=0,lba=(0x009c09ba,0x40)
R:fua=0,lba=(0x009c0e4a,0x40)
R:fua=0,lba=(0x009c0f9a,0x30)
R:fua=0,lba=(0x009c0e8a,0x38)
R:fua=0,lba=(0x009c0e0a,0x38)
R:fua=0,lba=(0x009c0752,0x18)
R:fua=0,lba=(0x009c09fa,0x38)
R:fua=0,lba=(0x00a90f72,0x40)
R:fua=0,lba=(0x00a90c72,0x40)
R:fua=0,lba=(0x00a90f32,0x40)
R:fua=0,lba=(0x00a90eb2,0x40)
R:fua=0,lba=(0x00a90aca,0x40)
R:fua=0,lba=(0x00a91352,0x10)
R:fua=0,lba=(0x00a912d2,0x40)
R:fua=0,lba=(0x00a91a3a,0x1c)
R:fua=0,lba=(0x00a919da,0x20)
R:fua=0,lba=(0x00a91a1a,0x20)
R:fua=0,lba=(0x00a9164a,0x20)
R:fua=0,lba=(0x00a918fa,0x20)
R:fua=0,lba=(0x00a919a2,0x20)
R:fua=0,lba=(0x00a91982,0x20)
R:fua=0,lba=(0x00a918c2,0x20)
R:fua=0,lba=(0x00a90df2,0x40)
R:fua=0,lba=(0x00a9187a,0x20)
R:fua=0,lba=(0x00a919c2,0x18)
R:fua=0,lba=(0x00a91702,0x20)
W:fua=0,lba=(0x006f1270,0x10)
W:fua=0,lba=(0x014bfab8,0x40)
W:fua=0,lba=(0x014bfaf8,0x40)
R:fua=0,lba=(0x00739e18,0x8)
W:fua=0,lba=(0x006f12f8,0x8)
W:fua=0,lba=(0x00156f08,0x8)
W:fua=0,lba=(0x00156f10,0x8)
W:fua=0,lba=(0x006f1278,0x10)
W:fua=0,lba=(0x014bc028,0x50)
W:fua=0,lba=(0x014bc080,0x8)
W:fua=0,lba=(0x014bc078,0x8)
R:fua=0,lba=(0x00154ca0,0x40)
R:fua=0,lba=(0x00154ce0,0x38)
R:fua=0,lba=(0x00154d58,0x40)
R:fua=0,lba=(0x00154d98,0x40)
R:fua=0,lba=(0x00154e20,0x40)
R:fua=0,lba=(0x00154e60,0x38)
R:fua=0,lba=(0x00154f58,0x40)
R:fua=0,lba=(0x00154bd8,0x40)
R:fua=0,lba=(0x001552e0,0x38)
R:fua=0,lba=(0x00155318,0x40)
R:fua=0,lba=(0x00155358,0x40)
R:fua=0,lba=(0x00155518,0x40)
R:fua=0,lba=(0x00155698,0x40)
R:fua=0,lba=(0x001556d8,0x40)
R:fua=0,lba=(0x001551d8,0x40)
R:fua=0,lba=(0x00155198,0x40)
R:fua=0,lba=(0x001559d8,0x40)
R:fua=0,lba=(0x00155a18,0x40)
R:fua=0,lba=(0x00155ab0,0x40)
R:fua=0,lba=(0x00155b00,0x40)
R:fua=0,lba=(0x00155b68,0x40)
R:fua=0,lba=(0x00155b40,0x28)
R:fua=0,lba=(0x00155be8,0x40)
R:fua=0,lba=(0x00155ba8,0x40)
R:fua=0,lba=(0x00155c78,0x40)
R:fua=0,lba=(0x00156198,0x40)
R:fua=0,lba=(0x001561d8,0x40)
R:fua=0,lba=(0x00156218,0x40)
R:fua=0,lba=(0x00156258,0x40)
R:fua=0,lba=(0x00156318,0x40)
R:fua=0,lba=(0x00156498,0x40)
R:fua=0,lba=(0x00156518,0x40)
W:fua=0,lba=(0x00154dd8,0x8)
W:fua=0,lba=(0x00154c18,0x40)
W:fua=0,lba=(0x00154e98,0x8)
W:fua=0,lba=(0x00154ed8,0x40)
W:fua=0,lba=(0x00154f98,0x40)
W:fua=0,lba=(0x00155218,0x8)
W:fua=0,lba=(0x00154fd8,0x40)
W:fua=0,lba=(0x00155258,0x40)
W:fua=0,lba=(0x00155298,0x40)
W:fua=0,lba=(0x00155398,0x40)
W:fua=0,lba=(0x00154de8,0x30)
W:fua=0,lba=(0x00154ea8,0x30)
W:fua=0,lba=(0x00155228,0x30)
W:fua=0,lba=(0x00155418,0x40)
W:fua=0,lba=(0x001554d8,0x8)
W:fua=0,lba=(0x00155558,0x10)
W:fua=0,lba=(0x00155498,0x40)
W:fua=0,lba=(0x00155458,0x40)
W:fua=0,lba=(0x001553d8,0x40)
W:fua=0,lba=(0x001555d8,0x40)
R:fua=0,lba=(0x00156558,0x40)
W:fua=0,lba=(0x00155218,0x10)
W:fua=0,lba=(0x00154de0,0x8)
W:fua=0,lba=(0x00154e98,0x10)
W:fua=0,lba=(0x001554e8,0x30)
W:fua=0,lba=(0x00155570,0x28)
W:fua=0,lba=(0x001557d8,0x40)
W:fua=0,lba=(0x00155618,0x40)
W:fua=0,lba=(0x00155658,0x40)
W:fua=0,lba=(0x00155818,0x40)
W:fua=0,lba=(0x00155858,0x40)
W:fua=0,lba=(0x001554e0,0x8)
W:fua=0,lba=(0x00155658,0x8)
W:fua=0,lba=(0x00155918,0x40)
W:fua=0,lba=(0x001558d8,0x40)
W:fua=0,lba=(0x00155958,0x8)
W:fua=0,lba=(0x00155568,0x8)
W:fua=0,lba=(0x00155a98,0x18)
W:fua=0,lba=(0x00155898,0x40)
W:fua=0,lba=(0x00155a58,0x40)
W:fua=0,lba=(0x00155ad8,0x40)
W:fua=0,lba=(0x00155b18,0x40)
R:fua=0,lba=(0x00156598,0x18)
R:fua=0,lba=(0x00156878,0x28)
W:fua=0,lba=(0x00155b58,0x40)
W:fua=0,lba=(0x00155968,0x30)
W:fua=0,lba=(0x00155ab8,0x20)
W:fua=0,lba=(0x00155c18,0x40)
W:fua=0,lba=(0x00155bd8,0x40)
W:fua=0,lba=(0x00155c58,0x20)
W:fua=0,lba=(0x00155d18,0x40)
W:fua=0,lba=(0x00155d98,0x40)
W:fua=0,lba=(0x00155cd8,0x40)
W:fua=0,lba=(0x00155d58,0x40)
W:fua=0,lba=(0x00155dd8,0x40)
W:fua=0,lba=(0x00155960,0x8)
W:fua=0,lba=(0x00155c18,0x10)
W:fua=0,lba=(0x00155a98,0x8)
W:fua=0,lba=(0x00155c80,0x18)
W:fua=0,lba=(0x00155e58,0x40)
W:fua=0,lba=(0x00166300,0x10)
W:fua=0,lba=(0x00155e18,0x40)
W:fua=0,lba=(0x00155ed8,0x40)
W:fua=0,lba=(0x00155e98,0x40)
W:fua=0,lba=(0x00155f18,0x40)
W:fua=0,lba=(0x00155f58,0x40)
R:fua=0,lba=(0x001568a0,0x40)
W:fua=0,lba=(0x00155ab0,0x8)
W:fua=0,lba=(0x00155c78,0x8)
W:fua=0,lba=(0x00156c20,0x40)
W:fua=0,lba=(0x00156c60,0x40)
W:fua=0,lba=(0x00156ca0,0x40)
W:fua=0,lba=(0x00156ce0,0x40)
W:fua=0,lba=(0x00156d60,0x40)
W:fua=0,lba=(0x00156d20,0x40)
R:fua=0,lba=(0x00156458,0x40)
W:fua=0,lba=(0x00166300,0x10)
W:fua=0,lba=(0x00156118,0x40)
R:fua=0,lba=(0x00156418,0x40)
R:fua=0,lba=(0x001563d8,0x40)
W:fua=0,lba=(0x001568e0,0x40)
W:fua=0,lba=(0x00156920,0x40)
W:fua=0,lba=(0x00156960,0x40)
W:fua=0,lba=(0x00156e20,0x40)
W:fua=0,lba=(0x00156e60,0x40)
W:fua=0,lba=(0x00156ea0,0x40)
W:fua=0,lba=(0x00156ee0,0x20)
W:fua=0,lba=(0x01158008,0x20)
W:fua=0,lba=(0x01158028,0x40)
W:fua=0,lba=(0x01158068,0x40)
W:fua=0,lba=(0x011580a8,0x40)
W:fua=0,lba=(0x001568e0,0x40)
W:fua=0,lba=(0x01158168,0x40)
W:fua=0,lba=(0x01158228,0x40)
W:fua=0,lba=(0x011581a8,0x40)
W:fua=0,lba=(0x01158128,0x40)
W:fua=0,lba=(0x011580e8,0x40)
W:fua=0,lba=(0x011581e8,0x40)
W:fua=0,lba=(0x014bfab8,0x40)
W:fua=0,lba=(0x014bfaf8,0x40)
W:fua=0,lba=(0x006f1300,0x8)
W:fua=0,lba=(0x00156f08,0x8)
W:fua=0,lba=(0x00156f10,0x8)
W:fua=0,lba=(0x006f1280,0x8)
W:fua=0,lba=(0x014bc078,0x8)
W:fua=0,lba=(0x014bc080,0x8)
W:fua=0,lba=(0x00166300,0x10)
W:fua=0,lba=(0x00169ff0,0x10)
W:fua=0,lba=(0x00166300,0x10)
W:fua=0,lba=(0x00166300,0x10)
W:fua=0,lba=(0x014bfab8,0x40)
W:fua=0,lba=(0x014bfaf8,0x40)
W:fua=0,lba=(0x006f1300,0x8)
W:fua=0,lba=(0x006f1280,0x10)
W:fua=0,lba=(0x014bc080,0x8)
W:fua=0,lba=(0x014bc088,0x8)
W:fua=0,lba=(0x006f1308,0x8)
W:fua=0,lba=(0x00156f08,0x8)
W:fua=0,lba=(0x00156f10,0x8)
W:fua=0,lba=(0x006f1288,0x8)
W:fua=0,lba=(0x006f1308,0x8)
W:fua=0,lba=(0x006f1288,0x8)
W:fua=0,lba=(0x006f1308,0x10)
R:fua=0,lba=(0x009c0b92,0x20)
R:fua=0,lba=(0x009c08da,0x38)
R:fua=0,lba=(0x00739a10,0x8)
R:fua=0,lba=(0x00ab6ce2,0x40)
R:fua=0,lba=(0x00ab6c4a,0x40)
R:fua=0,lba=(0x00ab6c0a,0x40)
R:fua=0,lba=(0x00ab6ca2,0x40)
R:fua=0,lba=(0x00ab702b,0x20)
R:fua=0,lba=(0x00ab67d2,0x38)
R:fua=0,lba=(0x00ab69c2,0x40)
R:fua=0,lba=(0x00a91a60,0x20)
R:fua=0,lba=(0x00a91a80,0x20)
R:fua=0,lba=(0x00a91aa0,0x20)
R:fua=0,lba=(0x00a3fd8d,0x20)
R:fua=0,lba=(0x00910985,0x1a)
R:fua=0,lba=(0x009c097a,0x40)
R:fua=0,lba=(0x009c093a,0x40)
R:fua=0,lba=(0x007157b0,0x8)
R:fua=0,lba=(0x00a19b42,0x40)
R:fua=0,lba=(0x00b0fb22,0x40)
R:fua=0,lba=(0x00857eda,0x8)
R:fua=0,lba=(0x00a1bb8a,0x40)
R:fua=0,lba=(0x00a1bbca,0xa)
R:fua=0,lba=(0x00c37318,0xb)
R:fua=0,lba=(0x009e842a,0x20)
R:fua=0,lba=(0x009e876a,0x1a)
R:fua=0,lba=(0x00728330,0x8)
R:fua=0,lba=(0x00c308f8,0x40)
R:fua=0,lba=(0x00c30a28,0x40)
#:fua=1,lba=(0x00000000,0x0)
#:fua=1,lba=(0x00000000,0x0)
R:fua=0,lba=(0x00739a50,0x8)
#:fua=1,lba=(0x00000000,0x0)
#:fua=1,lba=(0x00000000,0x0)
R:fua=0,lba=(0x00a1bbd4,0x8)
R:fua=0,lba=(0x00b0fa94,0x20)
R:fua=0,lba=(0x00a1bbf0,0x1)
R:fua=0,lba=(0x00d8f0b8,0x8)
R:fua=0,lba=(0x00a1bbf6,0x1)
W:fua=0,lba=(0x006f1290,0x40)
W:fua=0,lba=(0x01114440,0x100)
W:fua=0,lba=(0x01114540,0x100)
W:fua=0,lba=(0x01114640,0x100)
W:fua=0,lba=(0x01114740,0x100)
W:fua=0,lba=(0x01114840,0x100)
W:fua=0,lba=(0x01114940,0x100)
W:fua=0,lba=(0x01114a40,0x100)
W:fua=0,lba=(0x01114b40,0x100)
R:fua=0,lba=(0x00a1bb72,0x18)
W:fua=0,lba=(0x01114c40,0x100)
W:fua=0,lba=(0x01114d40,0x80)
W:fua=0,lba=(0x01114dc0,0x100)
W:fua=0,lba=(0x00dcafc8,0x80)
W:fua=0,lba=(0x01114ec0,0x48)
W:fua=0,lba=(0x00dcb048,0x100)
W:fua=0,lba=(0x00dcb148,0x100)
W:fua=0,lba=(0x00dcb248,0x100)
W:fua=0,lba=(0x00dcb348,0x80)
W:fua=0,lba=(0x00dcb3c8,0x100)
W:fua=0,lba=(0x00dcb4c8,0x38)
W:fua=0,lba=(0x00dcb500,0x100)
W:fua=0,lba=(0x00dcb600,0x100)
W:fua=0,lba=(0x00dcb700,0x100)
W:fua=0,lba=(0x00dcb800,0x80)
W:fua=0,lba=(0x00dcb880,0x80)
W:fua=0,lba=(0x00dcb900,0x100)
W:fua=0,lba=(0x00dcba00,0x80)
W:fua=0,lba=(0x00dcba80,0x80)
W:fua=0,lba=(0x00dcbb00,0x80)
W:fua=0,lba=(0x00dcbb80,0x80)
W:fua=0,lba=(0x00dcbc00,0x100)
R:fua=0,lba=(0x008f9342,0x28)
W:fua=0,lba=(0x00dcbd00,0x100)
W:fua=0,lba=(0x00dcbe00,0x80)
W:fua=0,lba=(0x00dcbe80,0x100)
W:fua=0,lba=(0x00dcbf80,0x80)
W:fua=0,lba=(0x00dcc000,0x80)
W:fua=0,lba=(0x00dcc080,0x80)
W:fua=0,lba=(0x00dcc100,0x80)
W:fua=0,lba=(0x00dcc180,0x90)
W:fua=0,lba=(0x00dcc3f0,0x80)
W:fua=0,lba=(0x00dcc470,0x100)
W:fua=0,lba=(0x00dcc570,0x100)
W:fua=0,lba=(0x00dcc670,0x70)
R:fua=0,lba=(0x008f93aa,0x1d)
W:fua=0,lba=(0x00dcc6e0,0x100)
W:fua=0,lba=(0x00dcc7e0,0x100)
W:fua=0,lba=(0x00dcc8e0,0x80)
W:fua=0,lba=(0x00dcc960,0x100)
W:fua=0,lba=(0x00dcca60,0x80)
W:fua=0,lba=(0x00dccae0,0x100)
W:fua=0,lba=(0x00dccbe0,0x80)
W:fua=0,lba=(0x00dccc60,0x100)
W:fua=0,lba=(0x00dccd60,0x80)
W:fua=0,lba=(0x00dccde0,0x100)
R:fua=0,lba=(0x008f93d7,0x20)
W:fua=0,lba=(0x00dccee0,0x100)
W:fua=0,lba=(0x00dccfe0,0x100)
W:fua=0,lba=(0x00dcd0e0,0x100)
W:fua=0,lba=(0x00dcd1e0,0x80)
W:fua=0,lba=(0x00dcd260,0x80)
W:fua=0,lba=(0x00dcd2e0,0x100)
W:fua=0,lba=(0x00dcd3e0,0x100)
W:fua=0,lba=(0x00dcd4e0,0x80)
W:fua=0,lba=(0x00dcd560,0x80)
W:fua=0,lba=(0x00dcd5e0,0x100)
W:fua=0,lba=(0x00dcd6e0,0x100)
W:fua=0,lba=(0x00dcd7e0,0x100)
W:fua=0,lba=(0x00dcd8e0,0x80)
W:fua=0,lba=(0x00dcd960,0x100)
W:fua=0,lba=(0x00dcda60,0x80)
W:fua=0,lba=(0x00dcdae0,0x100)
W:fua=0,lba=(0x00dcdbe0,0x80)
W:fua=0,lba=(0x00dcdc60,0x100)
W:fua=0,lba=(0x00dcdd60,0x80)
W:fua=0,lba=(0x00dcdde0,0x100)
R:fua=0,lba=(0x00a79c12,0x38)
W:fua=0,lba=(0x00dcdee0,0x80)
W:fua=0,lba=(0x00dcdf60,0x100)
W:fua=0,lba=(0x00dce060,0x80)
W:fua=0,lba=(0x00dce0e0,0x100)
W:fua=0,lba=(0x00dce1e0,0x80)
W:fua=0,lba=(0x00dce260,0x80)
W:fua=0,lba=(0x00dce2e0,0xb0)
W:fua=0,lba=(0x01a14438,0x80)
W:fua=0,lba=(0x01a144b8,0x80)
W:fua=0,lba=(0x01a14538,0x80)
W:fua=0,lba=(0x01a145b8,0x80)
W:fua=0,lba=(0x01a14638,0x80)
W:fua=0,lba=(0x01a146b8,0x80)
W:fua=0,lba=(0x01a14738,0x50)
W:fua=0,lba=(0x01a14788,0x100)
W:fua=0,lba=(0x01a14888,0x100)
W:fua=0,lba=(0x01a14988,0x100)
W:fua=0,lba=(0x01a14a88,0x80)
W:fua=0,lba=(0x01a14b08,0x80)
W:fua=0,lba=(0x01a14b88,0x80)
W:fua=0,lba=(0x01a14c08,0x100)
W:fua=0,lba=(0x01a14d08,0x100)
W:fua=0,lba=(0x01a14e08,0x100)
W:fua=0,lba=(0x01a14f08,0x80)
R:fua=0,lba=(0x00a3b5a2,0x40)
W:fua=0,lba=(0x01a14f88,0x100)
W:fua=0,lba=(0x01a15088,0x100)
W:fua=0,lba=(0x01a15188,0x100)
W:fua=0,lba=(0x01a15288,0x80)
W:fua=0,lba=(0x01a15308,0x80)
W:fua=0,lba=(0x01a15388,0x100)
W:fua=0,lba=(0x01a15488,0x80)
W:fua=0,lba=(0x01a15508,0x80)
W:fua=0,lba=(0x01a15588,0x80)
W:fua=0,lba=(0x01a15608,0x80)
W:fua=0,lba=(0x01a15688,0x80)
W:fua=0,lba=(0x01a15708,0x80)
W:fua=0,lba=(0x01a15788,0x100)
W:fua=0,lba=(0x01a15888,0x100)
W:fua=0,lba=(0x01a15988,0x80)
W:fua=0,lba=(0x01a15a08,0x100)
W:fua=0,lba=(0x01a15b08,0x80)
W:fua=0,lba=(0x01a15b88,0x100)
W:fua=0,lba=(0x01a15c88,0x80)
W:fua=0,lba=(0x01a15d08,0x80)
W:fua=0,lba=(0x01a15d88,0x80)
W:fua=0,lba=(0x01a15e08,0x80)
W:fua=0,lba=(0x01a15e88,0x100)
W:fua=0,lba=(0x00c70258,0x18)
W:fua=0,lba=(0x0070eb58,0x80)
W:fua=0,lba=(0x01a15f88,0x80)
W:fua=0,lba=(0x01a16008,0x100)
W:fua=0,lba=(0x01a16108,0x80)
W:fua=0,lba=(0x01a16188,0x100)
W:fua=0,lba=(0x01a16288,0x100)
W:fua=0,lba=(0x01a16388,0x80)
W:fua=0,lba=(0x01a16408,0x80)
W:fua=0,lba=(0x01a16488,0x80)
W:fua=0,lba=(0x01a16508,0x80)
W:fua=0,lba=(0x01a16588,0x80)
W:fua=0,lba=(0x01a16608,0x80)
W:fua=0,lba=(0x01a16688,0x80)
W:fua=0,lba=(0x01a16708,0x80)
W:fua=0,lba=(0x006f12d8,0x8)
F:fua=1,lba=(0x00000000,0x0)
W:fua=0,lba=(0x01a16788,0x100)
W:fua=0,lba=(0x01a16888,0x100)
W:fua=0,lba=(0x01a16988,0x100)
W:fua=0,lba=(0x01a16a88,0x80)
W:fua=0,lba=(0x01a16b08,0x80)
W:fua=0,lba=(0x01a16b88,0x100)
W:fua=0,lba=(0x01a16c88,0x80)
W:fua=0,lba=(0x01a16d08,0x100)
W:fua=0,lba=(0x01a16e08,0x80)
W:fua=0,lba=(0x01a16e88,0x80)
W:fua=0,lba=(0x01a16f08,0x80)
W:fua=0,lba=(0x01a16f88,0x100)
W:fua=0,lba=(0x01a17088,0x100)
W:fua=0,lba=(0x01a17188,0x80)
W:fua=0,lba=(0x01a17208,0x100)
W:fua=0,lba=(0x01a17308,0x80)
W:fua=0,lba=(0x01a17388,0x100)
W:fua=0,lba=(0x01a17488,0x80)
W:fua=0,lba=(0x01a17508,0x80)
W:fua=0,lba=(0x01a17588,0x80)
W:fua=0,lba=(0x01a17608,0x80)
W:fua=0,lba=(0x01a17688,0x100)
R:fua=0,lba=(0x00a1be50,0x80)
R:fua=0,lba=(0x00a1bed0,0xa)
W:fua=0,lba=(0x01a17788,0x100)
W:fua=0,lba=(0x01a17888,0x100)
W:fua=0,lba=(0x01a17988,0x100)
W:fua=0,lba=(0x01a17a88,0x80)
W:fua=0,lba=(0x01a17b08,0x80)
W:fua=0,lba=(0x01a17b88,0x100)
W:fua=0,lba=(0x01a17c88,0x80)
W:fua=0,lba=(0x01a17d08,0x80)
W:fua=0,lba=(0x01a17d88,0x80)
W:fua=0,lba=(0x01a17e08,0x80)
W:fua=0,lba=(0x01a17e88,0x80)
W:fua=0,lba=(0x01a17f08,0x80)
W:fua=0,lba=(0x00739a20,0x8)
R:fua=0,lba=(0x00a1bed9,0x1)
W:fua=0,lba=(0x01a17f88,0x100)
W:fua=0,lba=(0x01a18088,0x100)
W:fua=0,lba=(0x01a18188,0x100)
W:fua=0,lba=(0x01a18288,0x80)
W:fua=0,lba=(0x01a18308,0x80)
W:fua=0,lba=(0x01a18388,0x100)
W:fua=0,lba=(0x01a18488,0x80)
W:fua=0,lba=(0x01a18508,0x100)
W:fua=0,lba=(0x01a18608,0x80)
W:fua=0,lba=(0x01a18688,0x100)
T:fua=1,lba=(0x00000000,0x1)
[DPM/TRIM] lba=[0x00dd0010,0x00dd003f],sec=0x30
[DPM/TRIM] lba=[0x00e03710,0x00e0371f],sec=0x10

W:fua=0,lba=(0x01a18788,0x100)
W:fua=0,lba=(0x01a18888,0x100)
W:fua=0,lba=(0x01a18988,0x100)
W:fua=0,lba=(0x01a18a88,0x80)
W:fua=0,lba=(0x01a18b08,0x80)
W:fua=0,lba=(0x01a18b88,0x100)
W:fua=0,lba=(0x01a18c88,0x80)
W:fua=0,lba=(0x01a18d08,0x100)
W:fua=0,lba=(0x01a18e08,0x80)
W:fua=0,lba=(0x01a18e88,0x80)
W:fua=0,lba=(0x01a18f08,0x80)
R:fua=0,lba=(0x007283a0,0x8)
W:fua=0,lba=(0x01a18f88,0x100)
W:fua=0,lba=(0x01a19088,0x100)
W:fua=0,lba=(0x01a19188,0x100)
W:fua=0,lba=(0x01a19288,0x80)
W:fua=0,lba=(0x01a19308,0x80)
W:fua=0,lba=(0x01a19388,0x100)
W:fua=0,lba=(0x01a19488,0x100)
W:fua=0,lba=(0x01a19588,0x80)
W:fua=0,lba=(0x01a19608,0x80)
W:fua=0,lba=(0x01a19688,0x100)
R:fua=0,lba=(0x00c312a8,0x13)
W:fua=0,lba=(0x01a19788,0x100)
W:fua=0,lba=(0x01a19888,0x80)
W:fua=0,lba=(0x01a19908,0x100)
W:fua=0,lba=(0x01a19a08,0x100)
W:fua=0,lba=(0x01a19b08,0x80)
W:fua=0,lba=(0x01a19b88,0x100)
W:fua=0,lba=(0x01a19c88,0x80)
W:fua=0,lba=(0x01a19d08,0x100)
W:fua=0,lba=(0x01a19e08,0x80)
W:fua=0,lba=(0x01a19e88,0x100)
W:fua=0,lba=(0x01a19f88,0x100)
W:fua=0,lba=(0x01a1a088,0x100)
W:fua=0,lba=(0x01a1a188,0x80)
W:fua=0,lba=(0x01a1a208,0x100)
W:fua=0,lba=(0x01a1a308,0x80)
W:fua=0,lba=(0x01a1a388,0x100)
W:fua=0,lba=(0x01a1a488,0x80)
W:fua=0,lba=(0x01a1a508,0x100)
W:fua=0,lba=(0x01a1a608,0x80)
W:fua=0,lba=(0x01a1a688,0x100)
W:fua=0,lba=(0x01a1a788,0x80)
W:fua=0,lba=(0x01a1a808,0x100)
W:fua=0,lba=(0x01a1a908,0x80)
W:fua=0,lba=(0x01a1a988,0x100)
W:fua=0,lba=(0x01a1aa88,0x80)
W:fua=0,lba=(0x01a1ab08,0x80)
W:fua=0,lba=(0x01a1ab88,0x80)
W:fua=0,lba=(0x01a1ac08,0x80)
W:fua=0,lba=(0x01a1ac88,0x80)
W:fua=0,lba=(0x01a1ad08,0x80)
W:fua=0,lba=(0x01a1ad88,0x80)
W:fua=0,lba=(0x01a1ae08,0x80)
W:fua=0,lba=(0x01a1ae88,0x100)
W:fua=0,lba=(0x01a1af88,0x100)
W:fua=0,lba=(0x01a1b088,0x100)
W:fua=0,lba=(0x01a1b188,0x80)
W:fua=0,lba=(0x01a1b208,0x100)
W:fua=0,lba=(0x01a1b308,0x80)
W:fua=0,lba=(0x01a1b388,0x100)
W:fua=0,lba=(0x01a1b488,0x80)
W:fua=0,lba=(0x01a1b508,0x100)
W:fua=0,lba=(0x01a1b608,0x80)
W:fua=0,lba=(0x01a1b688,0x100)
W:fua=0,lba=(0x01a1b788,0x100)
W:fua=0,lba=(0x01a1b888,0x100)
W:fua=0,lba=(0x01a1b988,0x80)
W:fua=0,lba=(0x01a1ba08,0x100)
W:fua=0,lba=(0x01a1bb08,0x80)
W:fua=0,lba=(0x01a1bb88,0x100)
W:fua=0,lba=(0x01a1bc88,0x80)
W:fua=0,lba=(0x01a1bd08,0x100)
W:fua=0,lba=(0x01a1be08,0x80)
W:fua=0,lba=(0x01a1be88,0x100)
W:fua=0,lba=(0x01a1bf88,0x100)
W:fua=0,lba=(0x01a1c088,0x100)
W:fua=0,lba=(0x01a1c188,0x80)
W:fua=0,lba=(0x01a1c208,0x100)
W:fua=0,lba=(0x01a1c308,0x100)
W:fua=0,lba=(0x01a1c408,0x80)
W:fua=0,lba=(0x01a1c488,0x100)
W:fua=0,lba=(0x01a1c588,0x80)
W:fua=0,lba=(0x01a1c608,0x100)
W:fua=0,lba=(0x01a1c708,0x80)
W:fua=0,lba=(0x01a1c788,0x100)
W:fua=0,lba=(0x01a1c888,0x100)
W:fua=0,lba=(0x01a1c988,0x80)
W:fua=0,lba=(0x01a1ca08,0x100)
W:fua=0,lba=(0x01a1cb08,0x80)
W:fua=0,lba=(0x01a1cb88,0x100)
W:fua=0,lba=(0x01a1cc88,0x100)
W:fua=0,lba=(0x01a1cd88,0x80)
W:fua=0,lba=(0x01a1ce08,0x80)
W:fua=0,lba=(0x01a1ce88,0x100)
W:fua=0,lba=(0x01a1cf88,0x100)
W:fua=0,lba=(0x01a1d088,0x100)
W:fua=0,lba=(0x01a1d188,0x80)
W:fua=0,lba=(0x01a1d208,0x100)
W:fua=0,lba=(0x01a1d308,0x80)
W:fua=0,lba=(0x01a1d388,0x100)
W:fua=0,lba=(0x01a1d488,0x80)
W:fua=0,lba=(0x01a1d508,0x80)
W:fua=0,lba=(0x01a1d588,0x80)
W:fua=0,lba=(0x01a1d608,0x80)
W:fua=0,lba=(0x01a1d688,0x100)
W:fua=0,lba=(0x01a1d788,0x100)
W:fua=0,lba=(0x01a1d888,0x100)
W:fua=0,lba=(0x01a1d988,0x80)
W:fua=0,lba=(0x01a1da08,0x100)
W:fua=0,lba=(0x01a1db08,0x80)
W:fua=0,lba=(0x01a1db88,0x100)
W:fua=0,lba=(0x01a1dc88,0x80)
W:fua=0,lba=(0x01a1dd08,0x80)
W:fua=0,lba=(0x01a1dd88,0x80)
W:fua=0,lba=(0x01a1de08,0x80)
W:fua=0,lba=(0x01a1de88,0x80)
W:fua=0,lba=(0x01a1df08,0x80)
W:fua=0,lba=(0x01a1df88,0x100)
